"time","n","der(n)"
0.2123	,1429.9999999990423,5.478032337774464e-7
0.2124	,1429.9999999990443,5.466327140471534e-7
0.2125	,1429.9999999990464,5.454621943168605e-7
0.2126	,1429.9999999990484,5.442916745865676e-7
0.2127	,1429.9999999990505,5.431211548562746e-7
0.2128	,1429.9999999990528,5.418205773781715e-7
0.2129	,1429.9999999990548,5.406500576478786e-7
0.213	,1429.9999999990569,5.394795379175856e-7
0.2131	,1429.999999999059,5.383090181872926e-7
0.2132	,1429.999999999061,5.371384984569997e-7
0.2133	,1429.9999999990632,5.358379209788964e-7
0.2134	,1429.9999999990653,5.346674012486035e-7
0.2135	,1429.9999999990673,5.334968815183107e-7
0.2136	,1429.9999999990694,5.323263617880177e-7
0.2137	,1429.9999999990714,5.311558420577247e-7
0.2138	,1429.9999999990735,5.299853223274317e-7
0.2139	,1429.9999999990757,5.286847448493285e-7
0.214	,1429.9999999990778,5.275142251190354e-7
0.2141	,1429.9999999990798,5.263437053887426e-7
0.2142	,1429.9999999990819,5.251731856584495e-7
0.2143	,1429.999999999084,5.240026659281566e-7
0.2144	,1429.9999999990862,5.227020884500533e-7
0.2145	,1429.9999999990882,5.215315687197603e-7
0.2146	,1429.9999999990903,5.203610489894673e-7
0.2147	,1429.9999999990923,5.191905292591744e-7
0.2148	,1429.9999999990944,5.180200095288813e-7
0.2149	,1429.9999999990966,5.167194320507781e-7
0.215	,1429.9999999990987,5.15548912320485e-7
0.2151	,1429.9999999991007,5.14378392590192e-7
0.2152	,1429.9999999991028,5.132078728598989e-7
0.2153	,1429.9999999991048,5.120373531296061e-7
0.2154	,1429.999999999107,5.107367756515027e-7
0.2155	,1429.9999999991091,5.095662559212097e-7
0.2156	,1429.9999999991112,5.083957361909166e-7
0.2157	,1429.9999999991132,5.072252164606236e-7
0.2158	,1429.9999999991153,5.060546967303305e-7
0.2159	,1429.9999999991176,5.047541192522272e-7
0.216	,1429.9999999991196,5.035835995219342e-7
0.2161	,1429.9999999991217,5.024130797916412e-7
0.2162	,1429.9999999991237,5.012425600613481e-7
0.2163	,1429.9999999991257,5.000720403310551e-7
0.2164	,1429.9999999991278,4.98901520600762e-7
0.2165	,1429.99999999913,4.976009431226587e-7
0.2166	,1429.9999999991321,4.964304233923656e-7
0.2167	,1429.9999999991342,4.952599036620726e-7
0.2168	,1429.9999999991362,4.940893839317795e-7
0.2169	,1429.9999999991383,4.929188642014865e-7
0.217	,1429.9999999991405,4.91618286723383e-7
0.2171	,1429.9999999991426,4.9044776699309e-7
0.2172	,1429.9999999991446,4.892772472627969e-7
0.2173	,1429.9999999991467,4.881067275325039e-7
0.2174	,1429.9999999991487,4.869362078022107e-7
0.2175	,1429.999999999151,4.856356303241073e-7
0.2176	,1429.999999999153,4.844651105938142e-7
0.2177	,1429.999999999155,4.832945908635211e-7
0.2178	,1429.9999999991571,4.821240711332281e-7
0.2179	,1429.9999999991592,4.80953551402935e-7
0.218	,1429.9999999991614,4.796529739248316e-7
0.2181	,1429.9999999991635,4.784824541945384e-7
0.2182	,1429.9999999991655,4.773119344642453e-7
0.2183	,1429.9999999991676,4.7614141473395216e-7
0.2184	,1429.9999999991696,4.7497089500365917e-7
0.2185	,1429.999999999172,4.736703175255557e-7
0.2186	,1429.999999999174,4.7249979779526254e-7
0.2187	,1429.999999999176,4.713292780649694e-7
0.2188	,1429.999999999178,4.701587583346763e-7
0.2189	,1429.99999999918,4.6898823860438313e-7
0.219	,1429.9999999991824,4.6768766112627966e-7
0.2191	,1429.9999999991844,4.6651714139598656e-7
0.2192	,1429.9999999991865,4.653466216656934e-7
0.2193	,1429.9999999991885,4.6417610193540025e-7
0.2194	,1429.9999999991905,4.630055822051071e-7
0.2195	,1429.9999999991926,4.6183506247481395e-7
0.2196	,1429.9999999991949,4.605344849967104e-7
0.2197	,1429.999999999197,4.5936396526641737e-7
0.2198	,1429.999999999199,4.5819344553612416e-7
0.2199	,1429.999999999201,4.57022925805831e-7
0.22	,1429.999999999203,4.558524060755378e-7
0.2201	,1429.9999999992053,4.5455182859743427e-7
0.2202	,1429.9999999992074,4.5338130886714107e-7
0.2203	,1429.9999999992094,4.5221078913684797e-7
0.2204	,1429.9999999992115,4.5104026940655476e-7
0.2205	,1429.9999999992135,4.4986974967626156e-7
0.2206	,1429.9999999992158,4.48569172198158e-7
0.2207	,1429.9999999992178,4.473986524678648e-7
0.2208	,1429.9999999992199,4.462281327375716e-7
0.2209	,1429.999999999222,4.450576130072785e-7
0.221	,1429.999999999224,4.4388709327698526e-7
0.2211	,1429.9999999992262,4.425865157988817e-7
0.2212	,1429.9999999992283,4.4141599606858847e-7
0.2213	,1429.9999999992303,4.4024547633829526e-7
0.2214	,1429.9999999992324,4.3907495660800205e-7
0.2215	,1429.9999999992344,4.379044368777089e-7
0.2216	,1429.9999999992367,4.366038593996053e-7
0.2217	,1429.9999999992388,4.3543333966931206e-7
0.2218	,1429.9999999992408,4.342628199390188e-7
0.2219	,1429.9999999992428,4.3309230020872554e-7
0.222	,1429.999999999245,4.3192178047843234e-7
0.2221	,1429.999999999247,4.3075126074813913e-7
0.2222	,1429.9999999992492,4.2945068327003555e-7
0.2223	,1429.9999999992513,4.282801635397423e-7
0.2224	,1429.9999999992533,4.2710964380944903e-7
0.2225	,1429.9999999992554,4.2593912407915577e-7
0.2226	,1429.9999999992574,4.2476860434886246e-7
0.2227	,1429.9999999992597,4.234680268707589e-7
0.2228	,1429.9999999992617,4.2229750714046567e-7
0.2229	,1429.9999999992638,4.2112698741017236e-7
0.223	,1429.9999999992658,4.199564676798791e-7
0.2231	,1429.9999999992679,4.187859479495858e-7
0.2232	,1429.9999999992701,4.1748537047148215e-7
0.2233	,1429.9999999992722,4.1631485074118884e-7
0.2234	,1429.9999999992742,4.1514433101089563e-7
0.2235	,1429.9999999992763,4.139738112806023e-7
0.2236	,1429.9999999992783,4.1280329155030906e-7
0.2237	,1429.9999999992806,4.115027140722054e-7
0.2238	,1429.9999999992826,4.1033219434191206e-7
0.2239	,1429.9999999992847,4.0916167461161875e-7
0.224	,1429.9999999992867,4.079911548813255e-7
0.2241	,1429.9999999992888,4.068206351510322e-7
0.2242	,1429.999999999291,4.055200576729285e-7
0.2243	,1429.999999999293,4.043495379426352e-7
0.2244	,1429.9999999992951,4.0317901821234187e-7
0.2245	,1429.9999999992972,4.020084984820485e-7
0.2246	,1429.9999999992992,4.0083797875175525e-7
0.2247	,1429.9999999993015,3.9953740127365155e-7
0.2248	,1429.9999999993036,3.983668815433582e-7
0.2249	,1429.9999999993056,3.971963618130649e-7
0.225	,1429.9999999993076,3.960258420827715e-7
0.2251	,1429.9999999993097,3.9485532235247815e-7
0.2252	,1429.9999999993117,3.936848026221849e-7
0.2253	,1429.999999999314,3.9238422514408115e-7
0.2254	,1429.999999999316,3.912137054137878e-7
0.2255	,1429.999999999318,3.900431856834944e-7
0.2256	,1429.9999999993202,3.8887266595320106e-7
0.2257	,1429.9999999993222,3.8770214622290764e-7
0.2258	,1429.9999999993245,3.864015687448039e-7
0.2259	,1429.9999999993265,3.8523104901451064e-7
0.226	,1429.9999999993286,3.840605292842172e-7
0.2261	,1429.9999999993306,3.8289000955392386e-7
0.2262	,1429.9999999993327,3.8171948982363044e-7
0.2263	,1429.999999999335,3.804189123455267e-7
0.2264	,1429.999999999337,3.792483926152333e-7
0.2265	,1429.999999999339,3.7807787288493997e-7
0.2266	,1429.999999999341,3.7690735315464655e-7
0.2267	,1429.9999999993431,3.7573683342435313e-7
0.2268	,1429.9999999993454,3.7443625594624933e-7
0.2269	,1429.9999999993474,3.732657362159559e-7
0.227	,1429.9999999993495,3.720952164856625e-7
0.2271	,1429.9999999993515,3.709246967553692e-7
0.2272	,1429.9999999993536,3.697541770250757e-7
0.2273	,1429.9999999993559,3.684535995469719e-7
0.2274	,1429.999999999358,3.672830798166785e-7
0.2275	,1429.99999999936,3.661125600863851e-7
0.2276	,1429.999999999362,3.649420403560916e-7
0.2277	,1429.999999999364,3.6377152062579825e-7
0.2278	,1429.9999999993663,3.6247094314769446e-7
0.2279	,1429.9999999993684,3.61300423417401e-7
0.228	,1429.9999999993704,3.601299036871075e-7
0.2281	,1429.9999999993724,3.589593839568141e-7
0.2282	,1429.9999999993745,3.5778886422652063e-7
0.2283	,1429.9999999993765,3.566183444962272e-7
0.2284	,1429.9999999993788,3.553177670181234e-7
0.2285	,1429.9999999993809,3.5414724728782995e-7
0.2286	,1429.999999999383,3.529767275575364e-7
0.2287	,1429.999999999385,3.5180620782724295e-7
0.2288	,1429.999999999387,3.506356880969495e-7
0.2289	,1429.9999999993893,3.4933511061884563e-7
0.229	,1429.9999999993913,3.481645908885522e-7
0.2291	,1429.9999999993934,3.469940711582587e-7
0.2292	,1429.9999999993954,3.458235514279652e-7
0.2293	,1429.9999999993975,3.446530316976717e-7
0.2294	,1429.9999999993997,3.4335245421956785e-7
0.2295	,1429.9999999994018,3.4218193448927433e-7
0.2296	,1429.9999999994038,3.410114147589809e-7
0.2297	,1429.9999999994059,3.398408950286874e-7
0.2298	,1429.999999999408,3.3867037529839386e-7
0.2299	,1429.9999999994102,3.3736979782028996e-7
0.23	,1429.9999999994122,3.3619927808999644e-7
0.2301	,1429.9999999994143,3.350287583597029e-7
0.2302	,1429.9999999994163,3.3385823862940944e-7
0.2303	,1429.9999999994184,3.326877188991159e-7
0.2304	,1429.9999999994207,3.31387141421012e-7
0.2305	,1429.9999999994227,3.302166216907185e-7
0.2306	,1429.9999999994247,3.290461019604249e-7
0.2307	,1429.9999999994268,3.278755822301314e-7
0.2308	,1429.9999999994288,3.2670506249983793e-7
0.2309	,1429.9999999994309,3.2553454276954435e-7
0.231	,1429.9999999994332,3.2423396529144045e-7
0.2311	,1429.9999999994352,3.2306344556114687e-7
0.2312	,1429.9999999994373,3.218929258308533e-7
0.2313	,1429.9999999994393,3.207224061005597e-7
0.2314	,1429.9999999994413,3.1955188637026625e-7
0.2315	,1429.9999999994436,3.182513088921623e-7
0.2316	,1429.9999999994457,3.170807891618687e-7
0.2317	,1429.9999999994477,3.1591026943157514e-7
0.2318	,1429.9999999994498,3.147397497012815e-7
0.2319	,1429.9999999994518,3.1356922997098794e-7
0.232	,1429.999999999454,3.12268652492884e-7
0.2321	,1429.9999999994561,3.1109813276259046e-7
0.2322	,1429.9999999994582,3.0992761303229683e-7
0.2323	,1429.9999999994602,3.0875709330200325e-7
0.2324	,1429.9999999994623,3.075865735717096e-7
0.2325	,1429.9999999994645,3.0628599609360567e-7
0.2326	,1429.9999999994666,3.0511547636331204e-7
0.2327	,1429.9999999994686,3.0394495663301846e-7
0.2328	,1429.9999999994707,3.027744369027249e-7
0.2329	,1429.9999999994727,3.0160391717243126e-7
0.233	,1429.999999999475,3.0030333969432725e-7
0.2331	,1429.999999999477,2.991328199640336e-7
0.2332	,1429.999999999479,2.9796230023374e-7
0.2333	,1429.9999999994811,2.967917805034464e-7
0.2334	,1429.9999999994832,2.956212607731528e-7
0.2335	,1429.9999999994855,2.9432068329504873e-7
0.2336	,1429.9999999994875,2.931501635647551e-7
0.2337	,1429.9999999994895,2.9197964383446147e-7
0.2338	,1429.9999999994916,2.908091241041678e-7
0.2339	,1429.9999999994936,2.896386043738742e-7
0.234	,1429.9999999994957,2.8846808464358053e-7
0.2341	,1429.999999999498,2.8716750716547647e-7
